,count,duration,duration_bin,durations,type
882,1,151 min,150  - 300,151.0,Movie
883,1,116 min,95 - 120,116.0,Movie
884,1,112 min,95 - 120,112.0,Movie
885,1,117 min,95 - 120,117.0,Movie
886,1,130 min,120 - 150,130.0,Movie
887,1,74 min,60 - 90,74.0,Movie
888,1,150 min,150  - 300,150.0,Movie
889,1,63 min,60 - 90,63.0,Movie
890,1,138 min,120 - 150,138.0,Movie
891,1,148 min,120 - 150,148.0,Movie
892,1,114 min,95 - 120,114.0,Movie
893,1,123 min,120 - 150,123.0,Movie
894,1,97 min,95 - 120,97.0,Movie
895,1,105 min,95 - 120,105.0,Movie
896,1,107 min,95 - 120,107.0,Movie
897,1,106 min,95 - 120,106.0,Movie
900,1,87 min,60 - 90,87.0,Movie
901,1,93 min,90 - 95,93.0,Movie
903,1,88 min,60 - 90,88.0,Movie
904,1,126 min,120 - 150,126.0,Movie
905,1,107 min,95 - 120,107.0,Movie
907,1,103 min,95 - 120,103.0,Movie
908,1,90 min,90 - 95,90.0,Movie
909,1,68 min,60 - 90,68.0,Movie
910,1,100 min,95 - 120,100.0,Movie
911,1,95 min,95 - 120,95.0,Movie
912,1,108 min,95 - 120,108.0,Movie
913,1,86 min,60 - 90,86.0,Movie
914,1,81 min,60 - 90,81.0,Movie
915,1,65 min,60 - 90,65.0,Movie
916,1,67 min,60 - 90,67.0,Movie
917,1,78 min,60 - 90,78.0,Movie
918,1,69 min,60 - 90,69.0,Movie
919,1,28 min,0 - 60,28.0,Movie
920,1,34 min,0 - 60,34.0,Movie
921,1,61 min,60 - 90,61.0,Movie
922,1,56 min,0 - 60,56.0,Movie
923,1,81 min,60 - 90,81.0,Movie
925,1,97 min,95 - 120,97.0,Movie
926,1,132 min,120 - 150,132.0,Movie
927,1,110 min,95 - 120,110.0,Movie
928,1,66 min,60 - 90,66.0,Movie
930,1,127 min,120 - 150,127.0,Movie
932,1,131 min,120 - 150,131.0,Movie
933,1,107 min,95 - 120,107.0,Movie
934,1,124 min,120 - 150,124.0,Movie
935,1,38 min,0 - 60,38.0,Movie
936,1,115 min,95 - 120,115.0,Movie
937,1,88 min,60 - 90,88.0,Movie
938,1,97 min,95 - 120,97.0,Movie
939,1,116 min,95 - 120,116.0,Movie
942,1,132 min,120 - 150,132.0,Movie
943,1,117 min,95 - 120,117.0,Movie
944,1,137 min,120 - 150,137.0,Movie
945,1,100 min,95 - 120,100.0,Movie
946,1,79 min,60 - 90,79.0,Movie
950,1,162 min,150  - 300,162.0,Movie
951,1,144 min,120 - 150,144.0,Movie
955,1,79 min,60 - 90,79.0,Movie
957,1,312 min,above 300,312.0,Movie
959,1,135 min,120 - 150,135.0,Movie
960,1,83 min,60 - 90,83.0,Movie
961,1,114 min,95 - 120,114.0,Movie
962,1,88 min,60 - 90,88.0,Movie
963,1,116 min,95 - 120,116.0,Movie
964,1,91 min,90 - 95,91.0,Movie
967,1,83 min,60 - 90,83.0,Movie
968,1,80 min,60 - 90,80.0,Movie
969,1,90 min,90 - 95,90.0,Movie
970,1,106 min,95 - 120,106.0,Movie
971,1,129 min,120 - 150,129.0,Movie
974,1,94 min,90 - 95,94.0,Movie
975,1,94 min,90 - 95,94.0,Movie
976,1,120 min,120 - 150,120.0,Movie
977,1,83 min,60 - 90,83.0,Movie
978,1,91 min,90 - 95,91.0,Movie
979,1,130 min,120 - 150,130.0,Movie
981,1,91 min,90 - 95,91.0,Movie
982,1,102 min,95 - 120,102.0,Movie
983,1,85 min,60 - 90,85.0,Movie
986,1,88 min,60 - 90,88.0,Movie
987,1,110 min,95 - 120,110.0,Movie
990,1,113 min,95 - 120,113.0,Movie
993,1,123 min,120 - 150,123.0,Movie
996,1,180 min,150  - 300,180.0,Movie
997,1,98 min,95 - 120,98.0,Movie
998,1,81 min,60 - 90,81.0,Movie
999,1,90 min,90 - 95,90.0,Movie
1001,1,90 min,90 - 95,90.0,Movie
1002,1,94 min,90 - 95,94.0,Movie
1003,1,112 min,95 - 120,112.0,Movie
1004,1,129 min,120 - 150,129.0,Movie
1005,1,85 min,60 - 90,85.0,Movie
1007,1,108 min,95 - 120,108.0,Movie
1008,1,60 min,60 - 90,60.0,Movie
1009,1,60 min,60 - 90,60.0,Movie
1011,1,97 min,95 - 120,97.0,Movie
1013,1,47 min,0 - 60,47.0,Movie
1014,1,99 min,95 - 120,99.0,Movie
1015,1,83 min,60 - 90,83.0,Movie
1016,1,168 min,150  - 300,168.0,Movie
1017,1,116 min,95 - 120,116.0,Movie
1019,1,99 min,95 - 120,99.0,Movie
1020,1,106 min,95 - 120,106.0,Movie
1022,1,130 min,120 - 150,130.0,Movie
1023,1,161 min,150  - 300,161.0,Movie
1024,1,111 min,95 - 120,111.0,Movie
1026,1,26 min,0 - 60,26.0,Movie
1027,1,92 min,90 - 95,92.0,Movie
1029,1,102 min,95 - 120,102.0,Movie
1030,1,99 min,95 - 120,99.0,Movie
1031,1,89 min,60 - 90,89.0,Movie
1032,1,108 min,95 - 120,108.0,Movie
1033,1,123 min,120 - 150,123.0,Movie
1034,1,86 min,60 - 90,86.0,Movie
1035,1,89 min,60 - 90,89.0,Movie
1036,1,88 min,60 - 90,88.0,Movie
1037,1,126 min,120 - 150,126.0,Movie
1038,1,117 min,95 - 120,117.0,Movie
1041,1,111 min,95 - 120,111.0,Movie
1045,1,79 min,60 - 90,79.0,Movie
1053,1,96 min,95 - 120,96.0,Movie
1054,1,70 min,60 - 90,70.0,Movie
1055,1,87 min,60 - 90,87.0,Movie
1056,1,89 min,60 - 90,89.0,Movie
1057,1,86 min,60 - 90,86.0,Movie
1058,1,74 min,60 - 90,74.0,Movie
1059,1,139 min,120 - 150,139.0,Movie
1060,1,112 min,95 - 120,112.0,Movie
1063,1,84 min,60 - 90,84.0,Movie
1065,1,100 min,95 - 120,100.0,Movie
1066,1,80 min,60 - 90,80.0,Movie
1067,1,86 min,60 - 90,86.0,Movie
1068,1,105 min,95 - 120,105.0,Movie
1069,1,90 min,90 - 95,90.0,Movie
1071,1,63 min,60 - 90,63.0,Movie
1072,1,96 min,95 - 120,96.0,Movie
1074,1,89 min,60 - 90,89.0,Movie
1076,1,90 min,90 - 95,90.0,Movie
1077,1,102 min,95 - 120,102.0,Movie
1078,1,51 min,0 - 60,51.0,Movie
1080,1,92 min,90 - 95,92.0,Movie
1081,1,94 min,90 - 95,94.0,Movie
1084,1,96 min,95 - 120,96.0,Movie
1086,1,108 min,95 - 120,108.0,Movie
1087,1,105 min,95 - 120,105.0,Movie
1090,1,81 min,60 - 90,81.0,Movie
1091,1,105 min,95 - 120,105.0,Movie
1093,1,116 min,95 - 120,116.0,Movie
1094,1,77 min,60 - 90,77.0,Movie
1096,1,61 min,60 - 90,61.0,Movie
1097,1,110 min,95 - 120,110.0,Movie
1098,1,110 min,95 - 120,110.0,Movie
1099,1,94 min,90 - 95,94.0,Movie
1101,1,51 min,0 - 60,51.0,Movie
1102,1,118 min,95 - 120,118.0,Movie
1104,1,100 min,95 - 120,100.0,Movie
1106,1,95 min,95 - 120,95.0,Movie
1111,1,133 min,120 - 150,133.0,Movie
1112,1,97 min,95 - 120,97.0,Movie
1113,1,110 min,95 - 120,110.0,Movie
1114,1,90 min,90 - 95,90.0,Movie
1116,1,120 min,120 - 150,120.0,Movie
1117,1,155 min,150  - 300,155.0,Movie
1119,1,91 min,90 - 95,91.0,Movie
1120,1,90 min,90 - 95,90.0,Movie
1121,1,90 min,90 - 95,90.0,Movie
1122,1,129 min,120 - 150,129.0,Movie
1123,1,103 min,95 - 120,103.0,Movie
1126,1,103 min,95 - 120,103.0,Movie
1128,1,14 min,0 - 60,14.0,Movie
1129,1,95 min,95 - 120,95.0,Movie
1130,1,103 min,95 - 120,103.0,Movie
1131,1,73 min,60 - 90,73.0,Movie
1132,1,94 min,90 - 95,94.0,Movie
1133,1,95 min,95 - 120,95.0,Movie
1134,1,94 min,90 - 95,94.0,Movie
1135,1,97 min,95 - 120,97.0,Movie
1136,1,98 min,95 - 120,98.0,Movie
1137,1,98 min,95 - 120,98.0,Movie
1141,1,119 min,95 - 120,119.0,Movie
1142,1,76 min,60 - 90,76.0,Movie
1143,1,104 min,95 - 120,104.0,Movie
1145,1,148 min,120 - 150,148.0,Movie
1146,1,78 min,60 - 90,78.0,Movie
1147,1,102 min,95 - 120,102.0,Movie
1149,1,94 min,90 - 95,94.0,Movie
1151,1,98 min,95 - 120,98.0,Movie
1152,1,108 min,95 - 120,108.0,Movie
1153,1,128 min,120 - 150,128.0,Movie
1154,1,110 min,95 - 120,110.0,Movie
1155,1,122 min,120 - 150,122.0,Movie
1156,1,177 min,150  - 300,177.0,Movie
1157,1,104 min,95 - 120,104.0,Movie
1158,1,135 min,120 - 150,135.0,Movie
1159,1,127 min,120 - 150,127.0,Movie
1160,1,114 min,95 - 120,114.0,Movie
1161,1,98 min,95 - 120,98.0,Movie
1164,1,87 min,60 - 90,87.0,Movie
1166,1,151 min,150  - 300,151.0,Movie
1167,1,78 min,60 - 90,78.0,Movie
1169,1,73 min,60 - 90,73.0,Movie
1170,1,125 min,120 - 150,125.0,Movie
1171,1,126 min,120 - 150,126.0,Movie
1172,1,101 min,95 - 120,101.0,Movie
1175,1,11 min,0 - 60,11.0,Movie
1176,1,11 min,0 - 60,11.0,Movie
1177,1,22 min,0 - 60,22.0,Movie
1182,1,93 min,90 - 95,93.0,Movie
1183,1,95 min,95 - 120,95.0,Movie
1185,1,105 min,95 - 120,105.0,Movie
1187,1,104 min,95 - 120,104.0,Movie
1188,1,104 min,95 - 120,104.0,Movie
1190,1,117 min,95 - 120,117.0,Movie
1194,1,101 min,95 - 120,101.0,Movie
1195,1,120 min,120 - 150,120.0,Movie
1196,1,114 min,95 - 120,114.0,Movie
1197,1,93 min,90 - 95,93.0,Movie
1199,1,104 min,95 - 120,104.0,Movie
1200,1,99 min,95 - 120,99.0,Movie
1203,1,9 min,0 - 60,9.0,Movie
1204,1,103 min,95 - 120,103.0,Movie
1205,1,126 min,120 - 150,126.0,Movie
1206,1,81 min,60 - 90,81.0,Movie
1207,1,46 min,0 - 60,46.0,Movie
1210,1,104 min,95 - 120,104.0,Movie
1211,1,92 min,90 - 95,92.0,Movie
1215,1,142 min,120 - 150,142.0,Movie
1216,1,131 min,120 - 150,131.0,Movie
1217,1,113 min,95 - 120,113.0,Movie
1218,1,83 min,60 - 90,83.0,Movie
1219,1,67 min,60 - 90,67.0,Movie
1220,1,63 min,60 - 90,63.0,Movie
1223,1,82 min,60 - 90,82.0,Movie
1224,1,119 min,95 - 120,119.0,Movie
1226,1,98 min,95 - 120,98.0,Movie
1227,1,98 min,95 - 120,98.0,Movie
1228,1,85 min,60 - 90,85.0,Movie
1229,1,84 min,60 - 90,84.0,Movie
1230,1,82 min,60 - 90,82.0,Movie
1232,1,111 min,95 - 120,111.0,Movie
1234,1,145 min,120 - 150,145.0,Movie
1235,1,125 min,120 - 150,125.0,Movie
1236,1,108 min,95 - 120,108.0,Movie
1237,1,81 min,60 - 90,81.0,Movie
1241,1,108 min,95 - 120,108.0,Movie
1242,1,141 min,120 - 150,141.0,Movie
1243,1,117 min,95 - 120,117.0,Movie
1244,1,74 min,60 - 90,74.0,Movie
1245,1,96 min,95 - 120,96.0,Movie
1247,1,82 min,60 - 90,82.0,Movie
1248,1,75 min,60 - 90,75.0,Movie
1250,1,77 min,60 - 90,77.0,Movie
1251,1,60 min,60 - 90,60.0,Movie
1252,1,107 min,95 - 120,107.0,Movie
1254,1,156 min,150  - 300,156.0,Movie
1255,1,110 min,95 - 120,110.0,Movie
1256,1,116 min,95 - 120,116.0,Movie
1257,1,148 min,120 - 150,148.0,Movie
1258,1,126 min,120 - 150,126.0,Movie
1259,1,135 min,120 - 150,135.0,Movie
1260,1,110 min,95 - 120,110.0,Movie
1261,1,129 min,120 - 150,129.0,Movie
1262,1,132 min,120 - 150,132.0,Movie
1263,1,118 min,95 - 120,118.0,Movie
1265,1,166 min,150  - 300,166.0,Movie
1266,1,112 min,95 - 120,112.0,Movie
1267,1,164 min,150  - 300,164.0,Movie
1269,1,102 min,95 - 120,102.0,Movie
1271,1,121 min,120 - 150,121.0,Movie
1272,1,87 min,60 - 90,87.0,Movie
1273,1,95 min,95 - 120,95.0,Movie
1274,1,86 min,60 - 90,86.0,Movie
1275,1,106 min,95 - 120,106.0,Movie
1276,1,121 min,120 - 150,121.0,Movie
1279,1,115 min,95 - 120,115.0,Movie
1280,1,98 min,95 - 120,98.0,Movie
1281,1,106 min,95 - 120,106.0,Movie
1283,1,94 min,90 - 95,94.0,Movie
1285,1,85 min,60 - 90,85.0,Movie
1286,1,121 min,120 - 150,121.0,Movie
1287,1,121 min,120 - 150,121.0,Movie
1288,1,113 min,95 - 120,113.0,Movie
1290,1,89 min,60 - 90,89.0,Movie
1292,1,129 min,120 - 150,129.0,Movie
1293,1,99 min,95 - 120,99.0,Movie
1294,1,105 min,95 - 120,105.0,Movie
1295,1,116 min,95 - 120,116.0,Movie
1302,1,115 min,95 - 120,115.0,Movie
1309,1,71 min,60 - 90,71.0,Movie
1310,1,75 min,60 - 90,75.0,Movie
1311,1,135 min,120 - 150,135.0,Movie
1312,1,88 min,60 - 90,88.0,Movie
1317,1,87 min,60 - 90,87.0,Movie
1318,1,63 min,60 - 90,63.0,Movie
1319,1,62 min,60 - 90,62.0,Movie
1320,1,62 min,60 - 90,62.0,Movie
1322,1,112 min,95 - 120,112.0,Movie
1324,1,113 min,95 - 120,113.0,Movie
1325,1,82 min,60 - 90,82.0,Movie
1327,1,25 min,0 - 60,25.0,Movie
1329,1,98 min,95 - 120,98.0,Movie
1331,1,87 min,60 - 90,87.0,Movie
1333,1,63 min,60 - 90,63.0,Movie
1334,1,112 min,95 - 120,112.0,Movie
1337,1,127 min,120 - 150,127.0,Movie
1339,1,111 min,95 - 120,111.0,Movie
1340,1,63 min,60 - 90,63.0,Movie
1342,1,92 min,90 - 95,92.0,Movie
1343,1,105 min,95 - 120,105.0,Movie
1344,1,146 min,120 - 150,146.0,Movie
1345,1,96 min,95 - 120,96.0,Movie
1347,1,90 min,90 - 95,90.0,Movie
1348,1,114 min,95 - 120,114.0,Movie
1349,1,101 min,95 - 120,101.0,Movie
1351,1,80 min,60 - 90,80.0,Movie
1352,1,84 min,60 - 90,84.0,Movie
1353,1,66 min,60 - 90,66.0,Movie
1354,1,55 min,0 - 60,55.0,Movie
1355,1,98 min,95 - 120,98.0,Movie
1356,1,65 min,60 - 90,65.0,Movie
1357,1,92 min,90 - 95,92.0,Movie
1358,1,99 min,95 - 120,99.0,Movie
1360,1,59 min,0 - 60,59.0,Movie
1361,1,119 min,95 - 120,119.0,Movie
1362,1,87 min,60 - 90,87.0,Movie
1363,1,106 min,95 - 120,106.0,Movie
1364,1,87 min,60 - 90,87.0,Movie
1365,1,112 min,95 - 120,112.0,Movie
1366,1,88 min,60 - 90,88.0,Movie
1367,1,105 min,95 - 120,105.0,Movie
1368,1,101 min,95 - 120,101.0,Movie
1369,1,86 min,60 - 90,86.0,Movie
1370,1,86 min,60 - 90,86.0,Movie
1371,1,91 min,90 - 95,91.0,Movie
1372,1,99 min,95 - 120,99.0,Movie
1373,1,104 min,95 - 120,104.0,Movie
1374,1,86 min,60 - 90,86.0,Movie
1375,1,104 min,95 - 120,104.0,Movie
1378,1,47 min,0 - 60,47.0,Movie
1379,1,56 min,0 - 60,56.0,Movie
1380,1,61 min,60 - 90,61.0,Movie
1381,1,34 min,0 - 60,34.0,Movie
1383,1,158 min,150  - 300,158.0,Movie
1384,1,118 min,95 - 120,118.0,Movie
1385,1,127 min,120 - 150,127.0,Movie
1387,1,130 min,120 - 150,130.0,Movie
1388,1,115 min,95 - 120,115.0,Movie
1394,1,86 min,60 - 90,86.0,Movie
1395,1,87 min,60 - 90,87.0,Movie
1396,1,109 min,95 - 120,109.0,Movie
1397,1,151 min,150  - 300,151.0,Movie
1398,1,106 min,95 - 120,106.0,Movie
1400,1,130 min,120 - 150,130.0,Movie
1401,1,69 min,60 - 90,69.0,Movie
1402,1,77 min,60 - 90,77.0,Movie
1403,1,110 min,95 - 120,110.0,Movie
1405,1,102 min,95 - 120,102.0,Movie
1407,1,88 min,60 - 90,88.0,Movie
1408,1,106 min,95 - 120,106.0,Movie
1409,1,91 min,90 - 95,91.0,Movie
1410,1,98 min,95 - 120,98.0,Movie
1411,1,103 min,95 - 120,103.0,Movie
1414,1,89 min,60 - 90,89.0,Movie
1416,1,108 min,95 - 120,108.0,Movie
1418,1,104 min,95 - 120,104.0,Movie
1419,1,124 min,120 - 150,124.0,Movie
1420,1,95 min,95 - 120,95.0,Movie
1421,1,112 min,95 - 120,112.0,Movie
1423,1,96 min,95 - 120,96.0,Movie
1424,1,172 min,150  - 300,172.0,Movie
1425,1,124 min,120 - 150,124.0,Movie
1426,1,90 min,90 - 95,90.0,Movie
1427,1,95 min,95 - 120,95.0,Movie
1428,1,85 min,60 - 90,85.0,Movie
1429,1,51 min,0 - 60,51.0,Movie
1438,1,137 min,120 - 150,137.0,Movie
1443,1,57 min,0 - 60,57.0,Movie
1446,1,98 min,95 - 120,98.0,Movie
1449,1,91 min,90 - 95,91.0,Movie
1450,1,88 min,60 - 90,88.0,Movie
1451,1,69 min,60 - 90,69.0,Movie
1452,1,120 min,120 - 150,120.0,Movie
1453,1,98 min,95 - 120,98.0,Movie
1456,1,98 min,95 - 120,98.0,Movie
1457,1,73 min,60 - 90,73.0,Movie
1458,1,66 min,60 - 90,66.0,Movie
1459,1,62 min,60 - 90,62.0,Movie
1460,1,56 min,0 - 60,56.0,Movie
1461,1,118 min,95 - 120,118.0,Movie
1464,1,110 min,95 - 120,110.0,Movie
1467,1,114 min,95 - 120,114.0,Movie
1468,1,112 min,95 - 120,112.0,Movie
1469,1,105 min,95 - 120,105.0,Movie
1474,1,92 min,90 - 95,92.0,Movie
1476,1,117 min,95 - 120,117.0,Movie
1477,1,137 min,120 - 150,137.0,Movie
1478,1,84 min,60 - 90,84.0,Movie
1480,1,52 min,0 - 60,52.0,Movie
1481,1,96 min,95 - 120,96.0,Movie
1482,1,112 min,95 - 120,112.0,Movie
1484,1,90 min,90 - 95,90.0,Movie
1485,1,106 min,95 - 120,106.0,Movie
1486,1,106 min,95 - 120,106.0,Movie
1489,1,116 min,95 - 120,116.0,Movie
1492,1,97 min,95 - 120,97.0,Movie
1493,1,100 min,95 - 120,100.0,Movie
1497,1,127 min,120 - 150,127.0,Movie
1498,1,96 min,95 - 120,96.0,Movie
1499,1,88 min,60 - 90,88.0,Movie
1500,1,45 min,0 - 60,45.0,Movie
1501,1,8 min,0 - 60,8.0,Movie
1502,1,101 min,95 - 120,101.0,Movie
1504,1,12 min,0 - 60,12.0,Movie
1505,1,69 min,60 - 90,69.0,Movie
1506,1,88 min,60 - 90,88.0,Movie
1507,1,91 min,90 - 95,91.0,Movie
1509,1,103 min,95 - 120,103.0,Movie
1510,1,88 min,60 - 90,88.0,Movie
1512,1,75 min,60 - 90,75.0,Movie
1513,1,90 min,90 - 95,90.0,Movie
1514,1,90 min,90 - 95,90.0,Movie
1515,1,97 min,95 - 120,97.0,Movie
1516,1,67 min,60 - 90,67.0,Movie
1517,1,112 min,95 - 120,112.0,Movie
1520,1,102 min,95 - 120,102.0,Movie
1521,1,114 min,95 - 120,114.0,Movie
1524,1,107 min,95 - 120,107.0,Movie
1527,1,110 min,95 - 120,110.0,Movie
1528,1,14 min,0 - 60,14.0,Movie
1530,1,78 min,60 - 90,78.0,Movie
1531,1,80 min,60 - 90,80.0,Movie
1542,1,108 min,95 - 120,108.0,Movie
1543,1,67 min,60 - 90,67.0,Movie
1544,1,40 min,0 - 60,40.0,Movie
1545,1,81 min,60 - 90,81.0,Movie
1546,1,120 min,120 - 150,120.0,Movie
1547,1,101 min,95 - 120,101.0,Movie
1548,1,114 min,95 - 120,114.0,Movie
1550,1,95 min,95 - 120,95.0,Movie
1551,1,90 min,90 - 95,90.0,Movie
1552,1,45 min,0 - 60,45.0,Movie
1556,1,99 min,95 - 120,99.0,Movie
1557,1,93 min,90 - 95,93.0,Movie
1558,1,82 min,60 - 90,82.0,Movie
1559,1,96 min,95 - 120,96.0,Movie
1562,1,96 min,95 - 120,96.0,Movie
1563,1,59 min,0 - 60,59.0,Movie
1564,1,58 min,0 - 60,58.0,Movie
1567,1,102 min,95 - 120,102.0,Movie
1568,1,107 min,95 - 120,107.0,Movie
1569,1,156 min,150  - 300,156.0,Movie
1570,1,82 min,60 - 90,82.0,Movie
1571,1,118 min,95 - 120,118.0,Movie
1572,1,133 min,120 - 150,133.0,Movie
1573,1,153 min,150  - 300,153.0,Movie
1574,1,135 min,120 - 150,135.0,Movie
1575,1,117 min,95 - 120,117.0,Movie
1576,1,103 min,95 - 120,103.0,Movie
1578,1,93 min,90 - 95,93.0,Movie
1579,1,82 min,60 - 90,82.0,Movie
1580,1,115 min,95 - 120,115.0,Movie
1581,1,151 min,150  - 300,151.0,Movie
1582,1,103 min,95 - 120,103.0,Movie
1583,1,117 min,95 - 120,117.0,Movie
1585,1,64 min,60 - 90,64.0,Movie
1588,1,100 min,95 - 120,100.0,Movie
1589,1,81 min,60 - 90,81.0,Movie
1592,1,70 min,60 - 90,70.0,Movie
1593,1,52 min,0 - 60,52.0,Movie
1595,1,161 min,150  - 300,161.0,Movie
1598,1,97 min,95 - 120,97.0,Movie
1601,1,55 min,0 - 60,55.0,Movie
1602,1,78 min,60 - 90,78.0,Movie
1603,1,103 min,95 - 120,103.0,Movie
1604,1,108 min,95 - 120,108.0,Movie
1605,1,75 min,60 - 90,75.0,Movie
1606,1,113 min,95 - 120,113.0,Movie
1607,1,98 min,95 - 120,98.0,Movie
1609,1,100 min,95 - 120,100.0,Movie
1611,1,91 min,90 - 95,91.0,Movie
1612,1,93 min,90 - 95,93.0,Movie
1614,1,81 min,60 - 90,81.0,Movie
1615,1,90 min,90 - 95,90.0,Movie
1617,1,113 min,95 - 120,113.0,Movie
1618,1,97 min,95 - 120,97.0,Movie
1620,1,104 min,95 - 120,104.0,Movie
1621,1,116 min,95 - 120,116.0,Movie
1623,1,121 min,120 - 150,121.0,Movie
1628,1,112 min,95 - 120,112.0,Movie
1631,1,66 min,60 - 90,66.0,Movie
1632,1,85 min,60 - 90,85.0,Movie
1633,1,84 min,60 - 90,84.0,Movie
1634,1,77 min,60 - 90,77.0,Movie
1635,1,97 min,95 - 120,97.0,Movie
1636,1,73 min,60 - 90,73.0,Movie
1637,1,107 min,95 - 120,107.0,Movie
1642,1,91 min,90 - 95,91.0,Movie
1645,1,76 min,60 - 90,76.0,Movie
1648,1,81 min,60 - 90,81.0,Movie
1649,1,110 min,95 - 120,110.0,Movie
1650,1,90 min,90 - 95,90.0,Movie
1651,1,94 min,90 - 95,94.0,Movie
1654,1,78 min,60 - 90,78.0,Movie
1655,1,97 min,95 - 120,97.0,Movie
1656,1,86 min,60 - 90,86.0,Movie
1657,1,86 min,60 - 90,86.0,Movie
1660,1,94 min,90 - 95,94.0,Movie
1661,1,83 min,60 - 90,83.0,Movie
1662,1,43 min,0 - 60,43.0,Movie
1663,1,100 min,95 - 120,100.0,Movie
1665,1,92 min,90 - 95,92.0,Movie
1667,1,149 min,120 - 150,149.0,Movie
1668,1,93 min,90 - 95,93.0,Movie
1670,1,91 min,90 - 95,91.0,Movie
1671,1,88 min,60 - 90,88.0,Movie
1672,1,100 min,95 - 120,100.0,Movie
1673,1,94 min,90 - 95,94.0,Movie
1674,1,111 min,95 - 120,111.0,Movie
1675,1,71 min,60 - 90,71.0,Movie
1676,1,53 min,0 - 60,53.0,Movie
1677,1,101 min,95 - 120,101.0,Movie
1678,1,146 min,120 - 150,146.0,Movie
1679,1,93 min,90 - 95,93.0,Movie
1682,1,107 min,95 - 120,107.0,Movie
1683,1,156 min,150  - 300,156.0,Movie
1684,1,82 min,60 - 90,82.0,Movie
1685,1,137 min,120 - 150,137.0,Movie
1686,1,79 min,60 - 90,79.0,Movie
1688,1,92 min,90 - 95,92.0,Movie
1689,1,128 min,120 - 150,128.0,Movie
1690,1,101 min,95 - 120,101.0,Movie
1692,1,102 min,95 - 120,102.0,Movie
1693,1,102 min,95 - 120,102.0,Movie
1694,1,96 min,95 - 120,96.0,Movie
1696,1,62 min,60 - 90,62.0,Movie
1697,1,56 min,0 - 60,56.0,Movie
1698,1,99 min,95 - 120,99.0,Movie
1700,1,83 min,60 - 90,83.0,Movie
1701,1,140 min,120 - 150,140.0,Movie
1702,1,62 min,60 - 90,62.0,Movie
1704,1,70 min,60 - 90,70.0,Movie
1705,1,66 min,60 - 90,66.0,Movie
1707,1,74 min,60 - 90,74.0,Movie
1708,1,50 min,0 - 60,50.0,Movie
1709,1,69 min,60 - 90,69.0,Movie
1713,1,94 min,90 - 95,94.0,Movie
1714,1,88 min,60 - 90,88.0,Movie
1715,1,76 min,60 - 90,76.0,Movie
1716,1,107 min,95 - 120,107.0,Movie
1717,1,90 min,90 - 95,90.0,Movie
1718,1,79 min,60 - 90,79.0,Movie
1719,1,136 min,120 - 150,136.0,Movie
1721,1,99 min,95 - 120,99.0,Movie
1722,1,97 min,95 - 120,97.0,Movie
1723,1,88 min,60 - 90,88.0,Movie
1724,1,137 min,120 - 150,137.0,Movie
1725,1,87 min,60 - 90,87.0,Movie
1726,1,108 min,95 - 120,108.0,Movie
1727,1,94 min,90 - 95,94.0,Movie
1730,1,123 min,120 - 150,123.0,Movie
1732,1,128 min,120 - 150,128.0,Movie
1733,1,157 min,150  - 300,157.0,Movie
1734,1,114 min,95 - 120,114.0,Movie
1735,1,127 min,120 - 150,127.0,Movie
1737,1,127 min,120 - 150,127.0,Movie
1739,1,102 min,95 - 120,102.0,Movie
1740,1,124 min,120 - 150,124.0,Movie
1741,1,132 min,120 - 150,132.0,Movie
1746,1,113 min,95 - 120,113.0,Movie
1747,1,93 min,90 - 95,93.0,Movie
1748,1,113 min,95 - 120,113.0,Movie
1749,1,96 min,95 - 120,96.0,Movie
1750,1,90 min,90 - 95,90.0,Movie
1751,1,133 min,120 - 150,133.0,Movie
1752,1,90 min,90 - 95,90.0,Movie
1753,1,69 min,60 - 90,69.0,Movie
1754,1,23 min,0 - 60,23.0,Movie
1755,1,23 min,0 - 60,23.0,Movie
1756,1,165 min,150  - 300,165.0,Movie
1757,1,185 min,150  - 300,185.0,Movie
1758,1,174 min,150  - 300,174.0,Movie
1759,1,176 min,150  - 300,176.0,Movie
1760,1,166 min,150  - 300,166.0,Movie
1761,1,145 min,120 - 150,145.0,Movie
1762,1,109 min,95 - 120,109.0,Movie
1763,1,118 min,95 - 120,118.0,Movie
1764,1,154 min,150  - 300,154.0,Movie
1766,1,115 min,95 - 120,115.0,Movie
1775,1,90 min,90 - 95,90.0,Movie
1776,1,108 min,95 - 120,108.0,Movie
1777,1,134 min,120 - 150,134.0,Movie
1778,1,107 min,95 - 120,107.0,Movie
1779,1,111 min,95 - 120,111.0,Movie
1782,1,87 min,60 - 90,87.0,Movie
1783,1,112 min,95 - 120,112.0,Movie
1785,1,107 min,95 - 120,107.0,Movie
1786,1,95 min,95 - 120,95.0,Movie
1787,1,165 min,150  - 300,165.0,Movie
1788,1,91 min,90 - 95,91.0,Movie
1790,1,106 min,95 - 120,106.0,Movie
1791,1,121 min,120 - 150,121.0,Movie
1793,1,200 min,150  - 300,200.0,Movie
1795,1,93 min,90 - 95,93.0,Movie
1798,1,118 min,95 - 120,118.0,Movie
1800,1,120 min,120 - 150,120.0,Movie
1801,1,90 min,90 - 95,90.0,Movie
1803,1,99 min,95 - 120,99.0,Movie
1804,1,90 min,90 - 95,90.0,Movie
1805,1,107 min,95 - 120,107.0,Movie
1806,1,89 min,60 - 90,89.0,Movie
